tract_id,n_points,mean_risk,median_risk,n_feasible,pct_feasible,pct_critical,pct_high,pct_moderate,pct_low,dominant_mode,n_infeasible
37001020702,1,85.1,85.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37001021204,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37001021300,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37001021500,1,56.4,56.4,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37001021802,1,89.8,89.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37001021902,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37003040100,1,84.8,84.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37003040200,2,90.6,90.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37003040500,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37003040600,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37003040700,1,89.5,89.5,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37005950100,2,34.6,34.6,0,0.0,0.0,50.0,0.0,50.0,clear,2
37005950200,1,90.0,90.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37005950300,3,3.4,0.0,2,66.7,0.0,0.0,0.0,100.0,clear,1
37007920100,2,30.2,30.2,0,0.0,0.0,50.0,0.0,50.0,clear,2
37007920301,2,0.0,0.0,1,50.0,0.0,0.0,0.0,100.0,clear,1
37007920600,2,65.1,65.1,0,0.0,50.0,0.0,50.0,0.0,vegetation,2
37009970200,1,90.2,90.2,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37009970300,2,43.8,43.8,1,50.0,50.0,0.0,0.0,50.0,clear,1
37009970702,1,33.8,33.8,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37009970801,1,76.7,76.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37009970802,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37011930100,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37011930200,2,38.8,38.8,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37011930302,2,25.3,25.3,1,50.0,0.0,50.0,0.0,50.0,vegetation,1
37011930400,1,88.5,88.5,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37013930101,2,45.0,45.0,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37013930200,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37013930800,2,43.4,43.4,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37013930900,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37015960100,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37015960200,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37015960300,3,29.7,0.0,2,66.7,33.3,0.0,0.0,66.7,clear,1
37015960402,1,57.9,57.9,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37017950101,2,40.7,40.7,0,0.0,50.0,0.0,0.0,50.0,vegetation,2
37017950102,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37017950302,1,51.1,51.1,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37017950502,1,32.9,32.9,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37017950601,1,20.4,20.4,0,0.0,0.0,0.0,100.0,0.0,building,1
37019020106,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37019020204,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37019020404,1,90.6,90.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37019020505,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37019020601,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37019020602,1,32.7,32.7,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37021002102,1,90.7,90.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37021002401,1,90.1,90.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37021002604,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37021002704,1,90.9,90.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37021003108,1,90.9,90.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37021003205,1,89.7,89.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37023020100,1,90.1,90.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37023020203,1,87.1,87.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37023020301,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37023021000,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37023021203,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37023021301,1,3.7,3.7,1,100.0,0.0,0.0,0.0,100.0,vegetation,0
37025040600,1,12.9,12.9,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37025041305,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37025041506,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37025041602,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37025041604,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37025041701,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37027030900,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37027031000,2,81.8,81.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37027031201,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37027031403,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37029950101,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37029950102,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37031970101,1,90.1,90.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37031970102,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37031970504,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37031970702,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37031970804,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37033930100,1,90.6,90.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37033930200,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37033930400,1,3.7,3.7,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37033930500,1,90.4,90.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37033930600,2,66.8,66.8,0,0.0,50.0,0.0,50.0,0.0,vegetation,2
37035010203,1,39.4,39.4,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37035010600,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37035011501,1,90.4,90.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37035011503,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37035011702,1,89.5,89.5,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37035011802,1,82.3,82.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37037020201,1,90.9,90.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37037020202,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37037020500,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37037020600,1,90.7,90.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37037020702,2,87.6,87.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37039930102,1,90.0,90.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37039930300,2,64.8,64.8,0,0.0,50.0,0.0,50.0,0.0,vegetation,2
37039930401,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37039930501,1,81.2,81.2,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37039930606,1,89.7,89.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37041930101,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37041930102,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37041930201,3,18.1,9.4,1,33.3,0.0,0.0,33.3,66.7,vegetation,2
37043950101,2,45.4,45.4,0,0.0,50.0,0.0,0.0,50.0,vegetation,2
37043950102,3,46.6,31.8,0,0.0,33.3,0.0,33.3,33.3,vegetation,3
37043950201,1,36.9,36.9,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37043950202,2,88.3,88.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37045950101,2,45.2,45.2,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37045950102,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37045950301,1,24.8,24.8,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37045950601,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37045951503,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37047930100,1,89.4,89.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37047930200,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37047930400,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37047930500,1,86.9,86.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37047931201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37047931301,1,21.5,21.5,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37049960202,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37049960301,1,7.7,7.7,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37049960302,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37049961004,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37049961303,1,31.2,31.2,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37051002600,1,89.3,89.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37051002701,1,90.6,90.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37051002900,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37051003002,1,65.3,65.3,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37051003103,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37051003409,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37053110102,1,36.9,36.9,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37053110201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37053110302,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37053110401,1,59.5,59.5,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37053110404,1,62.1,62.1,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37055970302,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37055970501,2,14.9,14.9,1,50.0,0.0,0.0,50.0,50.0,clear,1
37055970502,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37057060201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37057060303,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37057061703,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37057061807,1,71.0,71.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37057061902,1,86.3,86.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37057062002,1,89.2,89.2,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37059080101,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37059080102,2,45.4,45.4,0,0.0,50.0,0.0,0.0,50.0,clear,2
37059080200,1,69.2,69.2,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37059080400,1,49.8,49.8,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37059080701,1,90.0,90.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37061090101,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37061090201,1,62.0,62.0,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37061090401,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37061090503,1,34.6,34.6,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37061090600,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37061090803,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37063001712,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37063001801,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37063001900,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37063002024,1,60.8,60.8,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37063002100,2,23.5,23.5,1,50.0,0.0,50.0,0.0,50.0,clear,1
37065020600,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37065020800,3,0.0,0.0,3,100.0,0.0,0.0,0.0,100.0,clear,0
37065021300,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37065021500,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37067002806,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37067003105,1,77.1,77.1,0,0.0,100.0,0.0,0.0,0.0,building,1
37067003402,1,77.9,77.9,0,0.0,100.0,0.0,0.0,0.0,building,1
37067003702,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37067004007,1,40.5,40.5,0,0.0,0.0,0.0,100.0,0.0,building,1
37067004102,1,58.3,58.3,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37069060100,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37069060200,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37069060502,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37069060601,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37069060702,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37069060801,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37071030103,1,87.8,87.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37071030301,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37071030700,1,89.7,89.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37071031706,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37071032405,1,33.8,33.8,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37071033202,1,3.7,3.7,1,100.0,0.0,0.0,0.0,100.0,vegetation,0
37073970100,3,34.8,14.3,1,33.3,33.3,0.0,0.0,66.7,vegetation,2
37073970200,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37073970300,2,43.8,43.8,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37075920100,3,90.0,90.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,3
37075920200,1,27.2,27.2,0,0.0,0.0,0.0,100.0,0.0,terrain,1
37075920300,2,89.0,89.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37077970101,2,45.0,45.0,0,0.0,50.0,0.0,0.0,50.0,clear,2
37077970500,1,86.9,86.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37077970601,1,79.1,79.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37077970607,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37077970701,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37079950101,1,74.4,74.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37079950102,2,42.5,42.5,1,50.0,50.0,0.0,0.0,50.0,vegetation,1
37079950200,2,44.8,44.8,0,0.0,50.0,0.0,0.0,50.0,vegetation,2
37079950301,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37081014412,1,79.1,79.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37081015401,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37081015706,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37081016003,1,5.3,5.3,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37081016800,1,88.6,88.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37081017000,1,89.8,89.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37083930100,1,87.2,87.2,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37083930701,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37083930800,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37083930902,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37083931000,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37083931102,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37085070402,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37085070500,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37085071003,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37085071102,1,80.4,80.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37085071201,1,72.0,72.0,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37085071401,1,32.0,32.0,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37087920101,2,86.9,86.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,2
37087920102,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37087920201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37087921202,1,90.4,90.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37087921302,1,90.5,90.5,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37089930100,1,18.0,18.0,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37089930201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37089930701,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37089931901,1,90.1,90.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37089931902,1,27.5,27.5,0,0.0,0.0,0.0,100.0,0.0,vegetation,1
37089932000,1,82.1,82.1,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37091950102,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37091950201,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37091950202,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37091950300,1,58.5,58.5,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37093970104,1,89.9,89.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37093970105,1,90.3,90.3,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37093970201,1,89.6,89.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37093970202,1,88.4,88.4,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37093970401,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37093970402,1,88.7,88.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37095920101,3,0.0,0.0,2,66.7,0.0,0.0,0.0,100.0,clear,1
37095920102,2,0.0,0.0,2,100.0,0.0,0.0,0.0,100.0,clear,0
37097060603,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37097060801,1,82.7,82.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37097060901,1,89.6,89.6,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37097061102,1,90.7,90.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37097061401,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37097061501,1,86.5,86.5,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37099940200,1,90.8,90.8,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37099950200,1,86.7,86.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37099950500,1,90.7,90.7,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37099950700,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37099950800,1,13.8,13.8,0,0.0,0.0,0.0,0.0,100.0,vegetation,1
37099950900,1,63.6,63.6,0,0.0,0.0,100.0,0.0,0.0,vegetation,1
37101040204,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37101040400,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37101041110,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37101041301,1,90.9,90.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
37101041402,1,0.0,0.0,1,100.0,0.0,0.0,0.0,100.0,clear,0
37101041504,1,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,clear,1
37103920100,1,88.9,88.9,0,0.0,100.0,0.0,0.0,0.0,vegetation,1
